Unnamed: 0,latitude,longitude,name,Area
2776,1.372345737,103.7744521,BLK 202,None
2777,1.378856476,103.8712761,BEF SEAGATE,None
2778,1.336439204,103.95099,BLK 3012,None
2779,1.292274198,103.7662908,AFT CLEMENTI RD,None
2780,1.344848859,103.8992158,PAYA LEBAR AIR BASE,None
2781,1.436358218,103.7824866,BLK 106,None
2782,1.315673103,103.8955034,BLK 14 MKT / FC,None
2783,1.356807593,103.8681557,SUMMER PL,None
2784,1.314595698,103.7849576,AFT MT SINAI LANE,None
2785,1.330718048,103.698075,SOON LEE BUS PARK,None
2786,1.33734067,103.7543533,OPP TOH GUAN CTR,None
2787,1.427169977,103.8289646,YISHUN SEC SCH,None
2788,1.319717149,103.9073565,CASA SARINA,None
2789,1.282161912,103.8509196,RAFFLES PL STN EXIT F,None
2790,1.444374825,103.8188223,BET BLKS 325/326,None
2791,1.302733977,103.8992982,OPP ONE AMBER,None
2792,1.444114692,103.8188164,OPP BLK 325,None
2793,1.402825046,103.8706538,BEF BAKER ST,None
2794,1.444250553,103.8071027,OPP WOODSVALE CONDO,None
2795,1.43298656,103.794556,BLK 550,None
2796,1.305901927,103.7008622,NATSTEEL,None
2797,1.3436138,103.8825852,WISMA AUPE,None
2798,1.446308711,103.7770337,AFT MARSILING LANE,None
2799,1.353109681,103.9548251,TAMPINES EAST CC,None
2800,1.319667791,103.6835927,OPP S'PORE TPT PTE LTD,None
2801,1.332562054,103.792315,AFT MAPLE AVE,None
2802,1.340021953,103.6929354,OPP BLK 974,None
2803,1.271276928,103.8231175,BLK 41,None
2804,1.341992597,103.953471,OPP SIMEI STN,None
2805,1.326022299,103.8683171,MOM SVCS CTR,None
2806,1.291523982,103.7707306,BEF PASIR PANJANG PO,None
2807,1.303857908,103.8965601,AFT KATONG PO,None
2808,1.322352313,103.8188852,NUS BT TIMAH CAMPUS,None
2809,1.311310234,103.6278199,AFT TUAS STH AVE 4,None
2810,1.349613452,103.8397533,OPP MARYMOUNT STN,None
2811,1.282700201,103.7822745,HAW PAR VILLA STN,None
2812,1.358365703,103.7649709,BEF SUMMERHILL,None
2813,1.289117906,103.7774268,WHITEHAVEN,None
2814,1.267082265,103.8036897,CP B,None
2815,1.284422122,103.634445,BEF TUAS STH AVE 7,None
2816,1.377794333,103.7623433,AFT BT PANJANG STN,None
2817,1.376866286,103.9362898,OPP BLK 742,None
2818,1.376767924,103.93832,MERIDIAN JC,None
2819,1.290742619,103.7856312,ASCENT,None
2820,1.291044209,103.7854602,OPP ASCENT,None
2821,1.290920032,103.7870124,OPP DNV GL TECHNOLOGY CTR,None
2822,1.290742192,103.7869044,DNV GL TECHNOLOGY CTR,None
2823,1.373600675,103.6960215,AFT LIM CHU KANG RD,None
2824,1.410763337,103.8975313,BLK 322 CP,None
2825,1.410520703,103.8976839,OPP BLK 322 CP,None
2826,1.404576819,103.8950312,BLK 259 CP,None
2827,1.333194434,103.7418604,JURONG EAST TEMP INT,None
2828,1.408808577,103.9060971,BEF PUNGGOL DR,None
2829,1.4082403,103.9056845,AFT PUNGGOL DR,None
2830,1.296203254,103.638459,OPP ROCHE SPORE TECH,None
2831,1.277380515,103.8362865,BEF HOSP DR,None
2832,1.38007708,103.7624343,BLK 184,None
2833,1.421189427,103.8490177,BLK 430B,None
2834,1.420760254,103.8491137,OPP BLK 430B,None
2835,1.419572248,103.8446776,BLK 505C,None
2836,1.411804706,103.8340449,BLK 816,None
2837,1.411419944,103.833995,OPP BLK 816,None
2838,1.415539354,103.8445514,OPP ORCHID COUNTRY CLUB,None
2839,1.352213545,103.962031,OPP BLK 345,None
2840,1.274660011,103.8454514,MAPLETREE ANSON,None
2841,1.313552924,103.8604652,ARC 380,None
2842,1.276013318,103.833484,KAMPONG BAHRU BUS TERMINAL,None
2843,1.282195978,103.8070481,OPP BLK 114,None
2844,1.276879932,103.8064657,OPP BLK 91A,None
2845,1.429155515,103.7668276,OPP W'LANDS IND PK D ST 1,None
2846,1.429346334,103.7666091,AFT W'LANDS IND PK D ST 1,None
2847,1.441716621,103.7710789,BLK 25,None
2848,1.308595786,103.6268225,AFT TUAS STH ST 2,None
2849,1.366251919,103.8442313,BLK 307A,None
2850,1.307404469,103.9279444,SIGLAP LK,None
2851,1.36129999,103.8736423,AFT SERANGOON GDN WAY,None
2852,1.295360541,103.8554172,AFT RAFFLES HOTEL,None
2853,1.364010372,103.8657678,SERANGOON GDN CIRCUS,None
2854,1.365069998,103.8725142,BLK 128,None
2855,1.378586867,103.8447021,OPP BLK 646,None
2856,1.372520225,103.8284429,OPP SEMBAWANG HILLS FC,None
2857,1.373704409,103.8287186,BEF SEMBAWANG HILLS FC,None
2858,1.368372174,103.8282295,BEF ADANA @ THOMSON,None
2859,1.311593912,103.7788484,DOVER STN EXIT B,None
2860,1.311266545,103.7783415,DOVER STN EXIT A,None
2861,1.31970866,103.8299616,BEF SWISS COTTAGE EST,None
2862,1.439109932,103.8057883,BLK 694C,None
2863,1.35928112,103.939217,BET BLKS 524B/523D,None
2864,1.339194035,103.7770513,OPP PEI HWA PRESBY PR SCH,None
2865,1.39601331,103.8875348,OPP BLK 326D,None
2866,1.449794921,103.8180007,BLK 357C,None
2867,1.360581957,103.9360723,OPP BLK 721,None
2868,1.448621673,103.816199,BLK 358A CP,None
2869,1.311972356,103.7300729,AFT PENJURU RD,None
2870,1.312272909,103.7304818,BEF PENJURU RD,None
2871,1.321348587,103.6491149,TUAS CRES STN EXIT B,None
2872,1.320805894,103.6489966,TUAS CRES STN EXIT A,None
2873,1.329913829,103.6400193,TUAS WEST RD STN EXIT B,None
2874,1.329984238,103.6392778,TUAS WEST RD STN EXIT A,None
2875,1.332309104,103.6449886,FUJIFILM,None
2876,1.332319645,103.6451583,ST KINETICS,None
2877,1.329827735,103.6477775,PEC,None
2878,1.329851408,103.6475728,CAST LABORATORIES,None
2879,1.325487574,103.6459139,GARMCO,None
2880,1.325671338,103.6458982,LEE WELDED MESH,None
2881,1.318225128,103.6375399,INVISTA,None
2882,1.318243053,103.6372711,OPP INVISTA,None
2883,1.315534073,103.6348813,WEST STAR,None
2884,1.315315876,103.6351937,OPP WEST STAR,None
2885,1.328358054,103.6484111,CROWN EQUIPMENT,None
2886,1.402160151,103.9098352,PUNGGOL SEC SCH,None
2887,1.402045049,103.9099494,OPP PUNGGOL SEC SCH,None
2888,1.309528932,103.6356206,WYETH PHARMACEUTICALS,None
2889,1.310199237,103.6351826,OPP WYETH PHARMACEUTICALS,None
2890,1.301299631,103.6345745,PFIZER GLOBAL,None
2891,1.301595604,103.6343876,MERCK SHARP & DOHME,None
2892,1.297544914,103.6329724,OPP WESTLINK TWO,None
2893,1.294433305,103.6318912,STARDUST ENGRG,None
2894,1.290155229,103.6313951,CONTAINER CONNECTIONS,None
2895,1.345147664,103.7240701,AFT JURONG WEST ST 51,None
2896,1.402424577,103.89361,BLK 226A,None
2897,1.402214969,103.893601,BLK 224A,None
2898,1.448551293,103.8169654,BLK 339 CP,None
2899,1.450952602,103.8210444,BLK 502A,None
2900,1.450182816,103.8160997,BET BLKS 357/359,None
2901,1.360249633,103.9406326,CITYLIFE@TAMPINES,None
2902,1.396125738,103.8877099,BLK 326D,None
2903,1.360582331,103.9334824,OPP BLKS 741/742,None
2904,1.316155547,103.8937877,OPP TG KATONG CPLX,None
2905,1.447736515,103.8188968,OPP SUN PLAZA,None
2906,1.287158557,103.7826441,ARIES,None
2907,1.417488619,103.8462408,THE SHAUGHNESSY,None
2908,1.417355962,103.8458281,OPP THE SHAUGNESSY,None
2909,1.415051916,103.844353,ORCHID COUNTRY CLUB,None
2910,1.294314807,103.6416733,BEF OFFSHORE MARINE CTR,None
2911,1.332132936,103.6369845,AFT TUAS WEST AVE,None
2912,1.332757924,103.636887,BEF TUAS WEST AVE,None
2913,1.429076593,103.7745865,OPP FUCHUN CC,None
2914,1.40457216,103.7893556,S'PORE ZOO,None
2915,1.327327621,103.859966,BLK 19,None
2916,1.327918901,103.8582113,OPP BLK 65,None
2917,1.414116226,103.8414255,BLK 512A,None
2918,1.414099697,103.8422364,OPP BLK 512A,None
2919,1.418479985,103.8432652,BLK 504C,None
2920,1.361588148,103.7669267,BEF HILLVIEW STN EXIT B,None
2921,1.347895477,103.7384724,BEF PIE,None
2922,1.348501339,103.738578,AFT BT BATOK WEST AVE 3,None
2923,1.386319351,103.7563786,OPP BLK 635A,None
2924,1.295719447,103.6276826,GLAXOSMITHKLINE,None
2925,1.295642382,103.6272861,EDGEN MURRAY,None
2926,1.434231272,103.843921,Bet Blks 318A/318B,None
2927,1.326850718,103.6382318,BASF STH EAST ASIA,None
2928,1.324653986,103.6361671,ROTARY ENGRG,None
2929,1.427549185,103.7933103,W'DLANDS STN STN EXIT 2,None
2930,1.42807562,103.7921886,W'DLANDS STH STN EXIT 1,None
2931,1.439287239,103.8057858,BLK 691D,None
2932,1.424143979,103.852173,BLK 469B,None
2933,1.347357375,103.6942093,OPP BLK 821,None
2934,1.294916756,103.7931088,MEDIA CAMPUS,None
2935,1.42428703,103.8348733,BLK 767,None
2936,1.318882442,103.925003,AFT CARMEN ST,None
2937,1.37775541,103.8620935,OPP AMK IND PK 2,None
2938,1.403177066,103.756274,OPP DA DI GLASS,None
2939,1.400359105,103.7554847,Thong Huat Bros  Pte Ltd,None
2940,1.397735605,103.7550269,Opp Yew Tee Ind Est Blk 1,None
2941,1.396517966,103.7542847,Yew Tee Ind Est,None
2942,1.395901983,103.7543867,Opp Yew Tee Ind Est,None
2943,1.394720448,103.7518678,Yew Mei Green Condo,None
2944,1.395218878,103.7519827,Opp Yew Mei Green Condo,None
2945,1.393350614,103.7539127,Heavy Veh Pk,None
2946,1.393405043,103.7542108,Opp Heavy Veh Pk,None
2947,1.389743749,103.7546369,Aft Yew Tee Flyover,None
2948,1.387974957,103.7553699,Bef Yew Tee Flyover,None
2949,1.388233659,103.7555857,Bef Yew Tee Flyover,None
2950,1.410247514,103.7559378,Aft Mandai Rd,None
2951,1.409590068,103.7556426,Bef Mandai Rd,None
2952,1.406848773,103.756011,Opp Mandai Est,None
2953,1.406079662,103.7563402,AFT MANDAI EST,None
2954,1.403403236,103.7560055,DA DI GLASS,None
2955,1.393887635,103.7519949,BEF CHOA CHU KANG LK,None
2956,1.392670476,103.7436206,BLK 540,None
2957,1.448062241,103.7985746,BLK  774,None
2958,1.448001576,103.7976482,OPP BLK 773,None
2959,1.427504757,103.7563926,OPP KRANJI WTR RECLAM PT.,None
2960,1.4275882,103.7565951,AFT KRANJI WTR RECLAIM PLT,None
2961,1.423845356,103.8523584,OPP YISHUN ST 43,None
2962,1.377823453,103.8815885,HOUGANG SEC SCH,None
2963,1.377151061,103.8822908,HOUGANG SEC SCH,None
2964,1.376082957,103.8801986,OPP HOUGANG 1,None
2965,1.375956105,103.8800754,HOUGANG 1/ OPP BLK 931A,None
2966,1.274241038,103.6323866,AFT TUAS STH ST 7,None
2967,1.318198855,103.6517527,TUAS AMENITY CTR,None
2968,1.293379834,103.6399296,BEF TUAS BAY LK,None
2969,1.29334391,103.6395117,AFT TUAS BAY LK,None
2970,1.289008366,103.6248528,THE INDEX,None
2971,1.28877294,103.62514,OPP THE INDEX,None
2972,1.280452764,103.627201,HALLIBURTON,None
2973,1.373009118,103.7398278,BLK 804B,None
2974,1.372488206,103.7429243,BLK 804B,None
2975,1.371908835,103.7441396,OPP BLK 805D,None
2976,1.372108656,103.7447254,BLK 805D,None
2977,1.373730165,103.7382771,OPP BLK 485A,None
2978,1.373838812,103.7386522,BLK 485D,None
2979,1.353682636,103.7430277,OPP BLK 451A,None
2980,1.316729675,103.6407884,PAXOCEAN,None
2981,1.30692397,103.6653362,GE KEPPEL ENERGY SVCS,None
2982,1.309698193,103.6610929,HIAP TECK METAL CO,None
2983,1.320505533,103.8274531,OPP STEVENS STN,None
2984,1.327318283,103.7179727,BEF TUKANG INNOVATION DR,None
2985,1.326307429,103.7126988,OPP GRUNDFOS,None
2986,1.33073368,103.9011442,BLK 302,None
2987,1.320074393,103.631042,BEF TUAS STH AVE 2,None
2988,1.345855334,103.7725707,WOH HUP BLDG,None
2989,1.312312247,103.775495,OPP SCH OF SCIENCE & TECH,None
2990,1.342148498,103.8833592,AFTER BARTLEY RD,None
2991,1.342450684,103.8837436,AFT ROCHDALE RD,None
2992,1.344158148,103.882746,PAYA LEBAR GDNS,None
2993,1.373251319,103.6961629,BEF LIM CHU KANG RD,None
2994,1.378303132,103.7632013,BT PANJANG INT,None
2995,1.392338943,103.7442528,BLK 537,None
2996,1.394179113,103.7434555,BLK 551,None
2997,1.397417218,103.7454261,BLK 604A,None
2998,1.366994596,103.9658129,OPP LOYANG PT,None
2999,1.358698932,103.8857023,KOVAN HUB,None
3000,1.281911888,103.8488498,TELOK AYER STN EXIT A,None
3001,1.367173983,103.9643276,LOYANG PT,None
3002,1.343786192,103.7542258,OPP BLK 291E,None
3003,1.357343133,103.8822718,OPP THE HELPING HAND,None
3004,1.367376722,103.9642896,BLK 256 / OPP LOYANG PT,None
3005,1.357044456,103.8814893,THE HELPING HAND,None
3006,1.354404104,103.8783417,OPP UPP S'GOON SHOP CTR,None
3007,1.367139043,103.9653284,LOYANG PT,None
3008,1.328431383,103.6397248,AFT TUAS WEST RD STN,None
3009,1.428530949,103.7622927,AFT W/LANDS IND PK D ST 2,None
3010,1.405631583,103.9043699,OPP PUNGGOL VIEW PR SCH,None
3011,1.342076777,103.8816413,BEF UPP PAYA LEBAR RD,None
3012,1.313573334,103.8631456,BENDEMEER STN EXIT B,None
3013,1.429244092,103.7617215,BEF W'LANDS IND PK D ST 2,None
3014,1.313598846,103.8607987,OPP ARC 380,None
3015,1.313918038,103.8631412,BENDEMEER STN EXIT A,None
3016,1.405831729,103.9047605,PUNGGOL VIEW PRI SCH,None
3017,1.349146884,103.9279057,TROPICA CONDO,None
3018,1.362147442,103.8970707,AFT HOUGANG AVE 7,None
3019,1.341685843,103.8817866,AFT UPP PAYA LEBAR RD,None
3020,1.336479005,103.9331174,Bedok Resvr Stn Exit A,None
3021,1.299474847,103.8530319,AFT WATERLOO ST,None
3022,1.35801859,103.7473497,BLK 306,None
3023,1.35537738,103.7472707,BEF BT BATOK WEST AVE 5,None
3024,1.355180504,103.7474825,AFT BT BATOK WEST AVE 5,None
3025,1.357571794,103.747177,OPP BLK 305,None
3026,1.449747424,103.8310058,OPP BLK 104B,None
3027,1.449606077,103.8315049,BLK 104C,None
3028,1.448045067,103.8324088,BLK 108 CP,None
3029,1.448145181,103.8326286,BLK 106A,None
3030,1.445365633,103.8322531,BLK 129A,None
3031,1.45267399,103.8311198,OPP DURBAN RD,None
3032,1.453026412,103.8311413,AFT DURBAN RD,None
3033,1.445786128,103.832338,BLK 120A,None
3034,1.360866923,103.7642022,OPP HILLVIEW HTS,None
3035,1.281278555,103.7841524,BAROSSA GDNS,None
3036,1.355024199,103.740934,BLK 461C,None
3037,1.355392216,103.7410615,OPP BLK 461C,None
3038,1.35726838,103.7389883,BLK 439C,None
3039,1.391342802,103.7545083,BEF YEW TEE FLYOVER,None
3040,1.394147778,103.7529027,BEF CHOA CHU KANG NTH 5,None
3041,1.282075069,103.6361371,BEF TUAS STH AVE 10,None
3042,1.332517329,103.643559,OPP BEYONICS TECHNOLOGY,None
3043,1.331977648,103.6428646,SIEM SENG HING,None
3044,1.312672666,103.8303675,AFT DRAYCOTT PK,None
3045,1.312598344,103.8319438,AFT BALMORAL RD,None
3046,1.299414164,103.6354716,NOVARTIS,None
3047,1.275106752,103.6242933,OPP REC S'PORE,None
3048,1.35460709,103.7388638,BEF BLK 440A,None
3049,1.354889942,103.7394215,BLK 461,None
3050,1.351733274,103.7394494,DULWICH COLLEGE,None
3051,1.350979552,103.7397076,MILLENIAL INSITUTE,None
3052,1.357286179,103.7408807,BLK 438A,None
3053,1.349081506,103.743823,BLK 148,None
3054,1.375739689,103.7484317,Blk816B,None
3055,1.353425321,103.7408838,BLK 448B,None
3056,1.375477925,103.742012,BLK 490B,None
3057,1.375414765,103.7422687,BET BLKS 801B/801C,None
3058,1.412401815,103.8375985,OPP BLK 871,None
3059,1.361997867,103.9551606,BLK 491C,None
3060,1.374621711,103.7219553,OPP HOME TEAM ACADEMY,None
3061,1.37433092,103.7237522,HOME TEAM ACADEMY,None
3062,1.330132456,103.7482094,THE SYNERGY,None
3063,1.330710505,103.7481569,OPP THE SYNERGY,None
3064,1.332599336,103.7458138,NG TENG FONG GENERAL HOSP,None
3065,1.436287564,103.7974023,BLK 608A,None
3066,1.312413735,103.7546486,OPP THE JAPANESE SEC SCH,None
3067,1.307852409,103.7585121,BLK 518,None
3068,1.30746715,103.7583762,OPP BLK 518,None
3069,1.305192023,103.7604784,BLK 705,None
3070,1.304862739,103.7603058,TIEN WAH PRESS BLDG,None
3071,1.333847156,103.8542694,OPP BLK 35,None
3072,1.30205303,103.7621935,BLK 716,None
3073,1.312480782,103.7550782,THE JAPANESE SEC SCH,None
3074,1.33409749,103.8546317,BLK 35,None
3075,1.332799518,103.8557464,OPP BLK 26,None
3076,1.332507021,103.8558289,BLK 27,None
3077,1.390816678,103.8882515,BLK 306 CP,None
3078,1.442304314,103.7803107,OPP BLK 18,None
3079,1.442355303,103.7805187,BLK 18,None
3080,1.351507937,103.8751882,OPP BLK 1,None
3081,1.323030967,103.9195417,BEF NEW UPP CHANGI RD,None
3082,1.323876853,103.9194192,OPP BEDOK STH NPC,None
3083,1.337820686,103.9637943,OPP EIGHTRIUM,None
3084,1.325062961,103.8907907,MACPHERSON STN EXIT B,None
3085,1.317912685,103.7490243,BLK 408,None
3086,1.317750631,103.748657,OPP BLK 408,None
3087,1.399545983,103.9138648,HORIZON PR SCH,None
3088,1.396827979,103.9121304,GREENDALE PR SCH,None
3089,1.399362395,103.9139365,OPP HORIZON PR SCH,None
3090,1.409989888,103.900727,BLK 310B,None
3091,1.443043219,103.7827977,OPP PROGEN BLDG,None
3092,1.447209483,103.8270995,VISIONAIRE,None
3093,1.447208049,103.8274861,OPP VISIONAIRE,None
3094,1.354983899,103.684356,NANYANG CRES HALLS,None
3095,1.322242159,103.9320737,OPP BLK 3,None
3096,1.381636262,103.8813859,BLK 984,None
3097,1.338342321,103.9116525,SHUN LI IND PK,None
3098,1.338543559,103.9115376,BARTLEY BIZ CTR,None
3099,1.33787485,103.9099931,OPP TECH VIEW,None
3100,1.337375029,103.9091236,TECH VIEW,None
3101,1.302124759,103.8629581,OPP ST JOHN HQ,None
3102,1.391120638,103.8971626,COMPASSVALE INT,None
3103,1.307550535,103.8632716,LAVENDER STN EXIT A / ICA,None
3104,1.338437786,103.9604941,Aft Somapah Rd,None
3105,1.338636146,103.9602094,Bef Simei Rd,None
3106,1.33982823,103.9639676,SUTD,None
3107,1.339515213,103.9628703,OPP SUTD,None
3108,1.341630898,103.961262,Upp Changi Stn/opp SUTD,None
3109,1.340759382,103.9613935,Upp Changi Stn/SUTD,None
3110,1.31580988,103.7520621,OPP ANGLISS BLDG,None
3111,1.315641942,103.7517981,S'PORE FOOD INDUSTRIES BLDG,None
3112,1.395183342,103.9054537,BEF PUNGGOL RD,None
3113,1.42618528,103.8320027,BLK 729,None
3114,1.362077443,103.7414201,OPP BLK 433B,None
3115,1.361867564,103.7416784,BLK 433C,None
3116,1.425155508,103.7610497,OPP KRANJI STN,None
3117,1.425225373,103.7617489,KRANJI STN,None
3118,1.380938037,103.7711727,BLK 442D,None
3119,1.363122996,103.7673727,HILLVIEW STN,None
3120,1.394586374,103.8885261,BLK 326 CP,None
3121,1.394218824,103.8915208,BLK 333B,None
3122,1.393874483,103.8915959,BLK 325 CP,None
3123,1.396578467,103.8921624,CHENG LIM STN EXIT B,None
3124,1.396946963,103.8919598,CHENG LIM STN EXIT A,None
3125,1.36728539,103.8990697,BLK 325,None
3126,1.367002324,103.8992253,OPP BLK 321,None
3127,1.380946125,103.760974,OPP JUNCTION 10,None
3128,1.377403054,103.9347581,BLK 753,None
3129,1.306470606,103.9166894,OPP CHIJ KATONG CONVENT,None
3130,1.305014475,103.9160594,BLK 53,None
3131,1.417665854,103.8422875,OPP BLK 672C,None
3132,1.326876617,103.7544545,8 @ TRADEHUB 21,None
3133,1.315195785,103.7654449,CLEMENTI STN,None
3134,1.38396378,103.9437482,PASIR RIS PK,None
3135,1.343770151,103.9619568,Opp Changi Ct,None
3136,1.343467227,103.9621792,Changi Ct,None
3137,1.310895943,103.767467,OPP BLK 460,None
3138,1.398431486,103.8773821,AFT BLK 467B,None
3139,1.311475521,103.7674496,BLK 460,None
3140,1.326622895,103.9186085,OPP BLK 55,None
3141,1.333066236,103.9622365,OPP CHANGI CITY PT,None
3142,1.356086465,103.9289938,BEF TAMPINES FIRE STN,None
3143,1.355702531,103.9292474,AFT TAMPINES AVE 5,None
3144,1.351744055,103.9266301,AFT TAMPINES AVE 1,None
3145,1.352184902,103.9273236,THE SONTORINI,None
3146,1.36631005,103.9331868,OPP REEBONZ BLDG,None
3147,1.365938536,103.9335861,REEBONZ BLDG,None
3148,1.337559181,103.9638443,EIGHTRIUM,None
3149,1.301238879,103.8561625,BUGIS STN EXIT B,None
3150,1.301099911,103.8564145,BUGIS STN EXIT A,None
3151,1.3988863,103.919109,WATERWAY PRI SCH,None
3152,1.398596288,103.9192459,OPP WATERWAY PRI SCH,None
3153,1.397833482,103.8933902,BER ANCHORVALE ST,None
3154,1.397916509,103.8932729,AFT ANCHORVALE ST,None
3155,1.403539663,103.8910388,AFT SUMANG LANE,None
3156,1.403508312,103.8912587,BEF SUMANG LANE,None
3157,1.398914033,103.889501,BLK 338A,None
3158,1.398721883,103.8898251,BLK 334A,None
3159,1.317482832,103.6959873,AFT JLN BUROH,None
3160,1.31724723,103.6962879,BEF JLN BUROH,None
3161,1.40484362,103.8948814,OPP BLK 259 CP,None
3162,1.434592247,103.7865996,W'LANDS CIVIC CTR,None
3163,1.438725366,103.7898374,BLK 825,None
3164,1.438732452,103.7910315,BLK 891C CP,None
3165,1.335012818,103.8924496,OPP SCDF HQ,None
3166,1.444851564,103.7075585,POLICE COAST GUARD,None
3167,1.334078432,103.8911956,AFT SCDF HQ,None
3168,1.371700159,103.8634435,BLK 5028,None
3169,1.371245832,103.8637299,OPP BLK 5023,None
3170,1.303289713,103.8843584,BEF KG KAYU RD,None
3171,1.334988649,103.7042544,BLK 660 CP,None
3172,1.364851769,103.7730691,AFT DAIRY FARM HTS,None
3173,1.385341187,103.7437503,CHOA CHU KANG INT,None
3174,1.370940859,103.9305344,BEF TAMPINES LK,None
3175,1.322708056,103.8150798,BOTANIC GDNS STN,None
3176,1.306867506,103.9148223,OPP BLK 57,None
3177,1.304986243,103.9149428,BLK 19,None
3178,1.305949116,103.916978,CHIJ KATONG CONVENT (SEC),None
3179,1.304265534,103.9122103,BLK 34,None
3180,1.306543818,103.9148228,BLK 57,None
3181,1.304378918,103.9127044,BLK 45,None
3182,1.327641566,103.9341737,BEDOK CTRL PO,None
3183,1.327892754,103.9339876,OPP BEDOK CTRL PO,None
3184,1.392192146,103.8803348,LAYAR STN EXIT B,None
3185,1.292199129,103.8430644,UE SQ,None
3186,1.291903181,103.8432851,OPP UE SQ,None
3187,1.334179293,103.7407952,BEF JURONG EAST STN,None
3188,1.330909255,103.897922,BLK 3032A,None
3189,1.330780039,103.89813,BEF UBI RD 4,None
3190,1.336937294,103.9010017,KAKI BT AUTOHUB,None
3191,1.336692509,103.9010728,OPP KAKI BT AUTOHUB,None
3192,1.340670011,103.9591692,SIMEI GREEN CONDO,None
3193,1.34056805,103.9597084,OPP SIMEI GREEN CONDO,None
3194,1.337124441,103.9661462,HONEYWELL BLDG,None
3195,1.341705267,103.9667218,CHANGI BUSINESS PK TERMINAL,None
3196,1.34087492,103.9131589,AUTOBAY @ KAKI BT,None
3197,1.341134362,103.9164655,AFT BARTLEY VIADUCT,None
3198,1.340341103,103.9126479,OPP AUTOBAY @ KAKI BT,None
3199,1.341026691,103.9162978,BEF BARTLEY VIADUCT,None
3200,1.355205989,103.9553309,TAMPINES EAST STN EXIT B,None
3201,1.35512643,103.9555992,TAMPINES EAST STN EXIT C,None
3202,1.351468648,103.9364662,OPP BLK 842C,None
3203,1.359400018,103.9394303,THE TAMPINES TRILLIANT,None
3204,1.357505501,103.9408005,OPP BLK 519A,None
3205,1.357535666,103.9404353,BLK 519A,None
3206,1.314801446,103.7650918,CLEMENTI STN,None
3207,1.291613213,103.7951867,INFINITE STUDIOS,None
3208,1.368224203,103.8757582,BLK 138,None
3209,1.410944382,103.8990066,OPP PUNGGOL COVE PRI SCH,None
3210,1.411356593,103.8985996,PUNGGOL COVE PRI SCH,None
3211,1.363951561,103.8343354,SIN MING AVENUE,None
3212,1.394982253,103.8714303,BLK 461B,None
3213,1.381305978,103.8882157,BLK 565,None
3214,1.381555185,103.8880365,OPP BLK 565,None
3215,1.395336003,103.8715273,OPP BLK 461B,None
3216,1.356411249,103.8899438,BLK 239,None
3217,1.360869343,103.8321284,SIN MING AVENUE,None
3218,1.36850231,103.9298544,OPP GOLDEN PAGODA TP,None
3219,1.368474777,103.9300477,GOLDEN PAGODA TP,None
3220,1.377879227,103.7397478,BLK 293,None
3221,1.361268611,103.8318594,SIN MING AVENUE,None
3222,1.382144788,103.8992236,OPP BLK 101,None
3223,1.317661467,104.0155855,CHANGI NAVAL BASE,None
3224,1.403212314,103.8980725,BLK 268C,None
3225,1.402759483,103.8984263,OPP BLK 268D,None
3226,1.336939755,103.933327,Bedok Resvr Stn Exit B,None
3227,1.335509209,103.8879434,AFT TAI SENG STN,None
3228,1.333299559,103.8873983,CITIMAC IND CPLX,None
3229,1.375271406,103.9403165,OPP BLK 640,None
3230,1.37472692,103.8477974,OPP BLK 504,None
3231,1.363411738,103.8336356,SIN MING AVENUE,None
3232,1.313770577,103.9953382,CHANGI LODGE 2,None
3233,1.313620395,103.9966026,OPP CHANGI LODGE 2,None
3234,1.317774403,104.0153241,OPP CHANGI NAVAL BASE,None
3235,1.377192075,103.8433886,OPP BLK 649,None
3236,1.37748011,103.84335,BLK 649,None
3237,1.379012354,103.9192133,AFT TAMPINES IND DR,None
3238,1.374183271,103.9200457,BEF TAMPINES IND AVE 5,None
3239,1.37055402,103.9228214,BEF TAMPINES IND AVE 4,None
3240,1.373808945,103.9204111,AFT TAMPINES IND AVE 5,None
3241,1.370233603,103.9226846,AFT TAMPINES IND AVE 4,None
3242,1.379203057,103.919489,BEF TAMPINES IND DR,None
3243,1.376760835,103.9200652,AFT TAMPINES IND DR,None
3244,1.376174391,103.9198197,BEF TAMPINES IND DR,None
3245,1.378987554,103.9152787,BEF TPE,None
3246,1.379760901,103.915997,AFT TPE,None
3247,1.277578737,103.8199978,BLK 10,None
3248,1.378557969,103.8443557,AFT BLK 648,None
3249,1.363746018,103.9378564,BLK 609D,None
3250,1.364171843,103.9348025,BLK 610C,None
3251,1.364102182,103.9345443,OPP BLK 610C,None
3252,1.316169603,103.7890834,OPP TAN BOON CHONG AVE,None
3253,1.329777639,103.682544,OPP SAFTI MILITARY INST,None
3254,1.380601322,103.7418212,BLK 410,None
3255,1.329337642,103.8031335,NATL JC,None
3256,1.41766121,103.8631686,ST AEROSPACE,None
3257,1.380503926,103.7665374,BLK 174,None
3258,1.423353445,103.8440099,OPP BLK 445,None
3259,1.374392928,103.9419689,BLK 612,None
3260,1.29752101,103.7814285,BLK S17,None
3261,1.420202421,103.8439224,BLK 456,None
3262,1.326243068,103.7458668,INTL BUSINESS PK,None
3263,1.404481549,103.9071514,BLK 604A,None
3264,1.360494641,103.766834,OPP THE RAIL MALL,None
3265,1.341299471,103.7409202,BLK 239,None
3266,1.37870677,103.9608077,OPP RIPPLE BAY,None
3267,1.375300412,103.8700631,BLK 546,None
